Title,Article,Headline,Title_URL,Image,Facebook_likes,Facebook_comments,Facebook_shares,Comment_replies
Daily Mail was live — at Downing Street.,Boris Johnson addresses the nation on anniversary of first lockdown. Watch LIVE!,,https://www.facebook.com/DailyMail/?__cft__[0]=AZU6uRedX2Kv3Uz1XeyWPr5kZkV9FYHgiR_O5bmKJz6pWvfdpxVnjgPs8FAfSQTnKY6RJfvDp_Gs4TGCNjBOhrJxo-7Z1101fkzhQU2HTh1Sa5t5A761ti2zpDqyrqFideASeLkCzg0BQSIV-jzG5VrAO5LzN76oDHZDnUJktpkBeg&__tn__=kC%2CP-R,,915,806 Comments,71 Shares,6 Replies
Daily Mail was live.,Biden addresses the nation after 10 people are killed in mass shooting at grocery store in Colorado,,https://www.facebook.com/DailyMail/?__cft__[0]=AZXLqb8moxaokpd-s8BepAudkZ6HOY6X8rt90LhG2mAX7_-5UGDhn4RykLp1iVlEtQRhgHIrjlLVd-IXfRMNv0VGkrWwi92fwG-so7Tf3RArpL7JIoNXxl0eofZJJXi98w3Te1WK7Zb_gXn2mhJRIFogtmp7JT-HRGZ0iYL-IxvvNw&__tn__=kC%2CP-R,,1.8K,2.4K Comments,425 Shares,View 4 more replies
Daily Mail,So heartbreaking: 'The Lord got a beautiful young angel yesterday',Faces of the victims of the Colorado grocery store massacre are revealed,https://www.facebook.com/DailyMail/?__cft__[0]=AZWbqCxbH0IbrmKIuzGaOCSqsy5z2mmfzLg9wqpO95p-INt82PdyK_gPkPItLh4pj1JGvbpb29Um46E6dWJnO6C1ixnjx5zWwkWqle5T3rA_KeEiaYoEsk3Ve9XeBy9f7pboXzbY4A4jq5ZnhTs51Kg4&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHWFX5jnoOz16Xs&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F14e9ab49-3555-393e-7839-2c372b9f3b5f.png&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHX3NXb7PRZ_j0t,1.8K,488 Comments,285 Shares,8 Replies
Daily Mail,Nature is healing during lockdown,Moment dolphins swim up Venice canal in 'exceptionally rare' sighting,https://www.facebook.com/DailyMail/?__cft__[0]=AZVA_5Z7m3hVQq38rlNLs9wkfOpwArwNWcr8CFTCX2x7dDPUE9aklDMrqOGvzgnjN1Pc8E9ovQ30MVuVmw2BSC3xNv8XSYwknjDtEMF1_73NplsBV-KTeShIXILxPdx6z4o5hIlcg6sVj7h6pb_UQalL&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG7zqsrfmggED0o&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Ff90d66ee-c4a5-94f9-ea65-cc92d30eaac7.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGS9kXAsGM4O53b,21K,241 Comments,1.1K Shares,View more comments
Daily Mail,"Like mother, like son!",Brooklyn Beckham channels his inner Posh by singing Spice Girls on face swap app,https://www.facebook.com/DailyMail/?__cft__[0]=AZWubjKxYWys8qoJ0KMvtXYV5eM7ZvQdS4PSAlTbxKnOY4E6NBTBNHMnseonfwKzgL2fYhyWsE1OSJvAJBRGAWlradrtgWqsCNUhRKti-OSAwDJz70hMxERGCj2vQqG18tHwHgfCa5LsqawuumALcrrb&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEMgbYfjnGy0UJ6&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F08%2F40821966-0-image-a-51_1616488050465.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFgT9xk9x2ricxT,82,36 Comments,1 Share,View 11 more comments
Daily Mail,"'I was so excited for a daughter, I bought her an entire wardrobe'",Mother expecting girl spends hundreds on pink accessories only to give birth to a BOY,https://www.facebook.com/DailyMail/?__cft__[0]=AZVSixQHLGyaufvwkwSF9SpKc2b320BT0XIPS2IvUuONH9LFngCmuz1x3qN8HYFNo-5ZJ8LRjfIVLq0I51MiRyGJbKifXVJ7xW5eo28wgRALCf9_AyXL_Gzp76BT7B2skLe2gx_qe94I7MXfkg60AwQh&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEb33IzBt4ZzY7e&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F11%2F40828376-0-image-a-36_1616499324066.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEzV9Jm_oodNcEV,3.7K,3.4K Comments,533 Shares,41 Replies
Daily Mail posted a video to playlist Shocking videos.,When will people learn not to steal people's packages!  via ViralHog,,https://www.facebook.com/DailyMail/?__cft__[0]=AZVD1nay3SZf9yLRWf8zKj_7ufWE-cbZkK2UZY0xHuYYuM6_JlAp4NSfpSgCqAoyC7eV_YtTA7ZCIsmHXWPswV6Ug-Z6dQIlT59QnpKgUKsbYQkpWeXCl6m7eo0OWDa-ib0xb2dN7qGNSeISNVz1xWBDgspfsceO1AdYxUiwCVyw4Q&__tn__=kC%2CP-R,,659,78 Comments,86 Shares,3 Replies
Daily Mail,This is beautiful. Congratulations,Student with days to live due to brain tumour marries girlfriend in emotional bedside ceremony,https://www.facebook.com/DailyMail/?__cft__[0]=AZXvWtXVbTd2_CIE80WTWyYGPh2KUvuq81sJthNGysDz6sxgLJNXCpAiqdpNMY8rgidZ4ksgeBc8mwyoKakb2voi_h0Bzu7IZf3itTNaiDFbSBXIW4wnNlsPVBKIJ8lZUcijQLeuhIXq52DyK0IzgYMs&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFmCSPVhZgIeh1f&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F10%2F40825928-0-image-a-40_1616494843791.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGtx7YIITILHFqx,2.1K,82 Comments,46 Shares,View more comments
Daily Mail,"Poor, poor Freddie... Can you help catch the dog owner?!",Police hunt for owner of dog that savaged Freddie the Seal to death,https://www.facebook.com/DailyMail/?__cft__[0]=AZU3_iz5aef4X4wdUIPwUp7J411mNDSBqu8EIhIaHVV1o7FPFIKfCR4uXpXboeeTTCFRlBqQU5dyao3243Ld-oslSI9F7Hgpo6Jo63084QtKWbhCYjtrg7pyar5Nhl8l1DOg2yPIMSulQBq2BQBSYtsQ&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQH3-NjB6JBJE_K5&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F335c624d-8f69-620d-6545-53ba4bb8725d.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEBVpqfJmS-VomR,2.2K,873 Comments,829 Shares,3 Replies
Daily Mail,Horrific. They 'shot anything that moved',Heavily armed Niger jihadis on motorbikes massacre 137 villagers,https://www.facebook.com/DailyMail/?__cft__[0]=AZV0LGOl9FaHxYrJgDy7-u_XvqSK6UqnG83cNWyhlU1lopbU_Hqtp87Y-eDKnz_vcZ42gArFUGT3a-5VqAxXVp_Zf24FuQlGDSF86KGnL0SSC-6S42UDqCJ60WtIZL09nlH-_8d7BvMlxzDc8WD31i_j&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFbSF-uFnjZSkCa&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F11%2F40828092-0-image-a-63_1616498487497.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGi9iFlMvfQmgId,481,220 Comments,72 Shares,8 Replies
Daily Mail,"Happy birthday, Princess Eugenie!",Royal Family shares throwback photo of beaming Princess Eugenie as new mother turns 31,https://www.facebook.com/DailyMail/?__cft__[0]=AZU2sQNPKavUvUN9H5CF7clbnUuxPybQC33CJek241CZF-JJ6cNMpTGJ3oQVuqQF21V3G9G64-zBOpbiSpASdBl18FaePF_LU1uWM64DqvTEVwpc6Kjs-GpE8gOTTbQRq7XJTAkHkbynytFcwYrmw3a8&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFM6RnCbwxjSwcJ&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F12%2F40830672-0-image-a-51_1616502701478.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGQMes9McxsNv0a,4.2K,168 Comments,28 Shares,View more comments
Daily Mail,BREAKING NEWS,Gunman 'who killed 10 people at Colorado grocery store' identified as Ahmad Alissa,https://www.facebook.com/DailyMail/?__cft__[0]=AZWIC39rlb8Ohu4ii3jfRxKNjgrkkPQuGHaHp6iMZtm3xvmMZxFL-qT9wGWaLogo789h7qK0adhb3C6cV_lsZYpE8sPNnOM9hhZ_uLwz5cUcPXNvQt-xdF4PPac5a1DqaO391rKDi8NaBKSgeIC3eKL0&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHWu74GYwxHfBaQ&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F06377b74-95ca-054c-433b-c8e663f9e772.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHvBODhIoBW-3Yh,4.6K,2K Comments,809 Shares,36 Replies
Daily Mail posted a video to playlist Adorable Animals.,This cheeky pooch is a delivery man's worst nightmare!   via ViralHog,,https://www.facebook.com/DailyMail/?__cft__[0]=AZX9c7yuPrXMWv_3DHXCvmrrmcaFZn5scY2ZJNevP0ZIsORcIBJlKga_S0eH1O-hkqqhto_fdgukKYY7t7lkDwATY1vZ1valuOrQh_ld2pozdjAFGTp8DKhNyVV4BxOQSMk-iWB6Z9xWGdPcrLshRdD_dgzQKIoXIr2dKWgO4PQjhA&__tn__=kC%2CP-R,,292,72 Comments,42 Shares,View 30 more comments
Daily Mail,Is this MORE proof Meghan wants to be the first woman US president?,Meghan and Harry team up with woman who worked on Hillary Clinton's election campaign,https://www.facebook.com/DailyMail/?__cft__[0]=AZXF3Io4Vw1UqzijaRr9qlvyzNtpvBjdCcA0CkjVulGt1lflfktAd-ruaavx8_M4PasBYvsXsBnCTyc2HZ9MJABtIN1HtHVXKv_r-d-NesJajErGi6OaUyi9B9jb_IvomwcT2SOFp9kkevrEYFIW-LAl&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEdrtyUJuO5af3C&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F14%2F40835598-0-image-a-27_1616509781315.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHYk91DSy3ECI5o,591,546 Comments,23 Shares,11 Replies
Daily Mail,'Under the law it will be indirectly discriminatory and that is illegal',Vaccine passport plan 'could be ILLEGAL',https://www.facebook.com/DailyMail/?__cft__[0]=AZVVK0TFUWgjQgsuJBz4W9P4rTpqwpLZ7ZwavK4NvtxOHtkNVGqLmuxPn-Ie665aTd52IWzaci64Z22UJb8mxvp80QSjiMSOnt8tIIGl6hJnjpVHnE77y6kzm451ieaN-x0JQej6NkNS7b07xdMWaww9&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEQEp0mHZYg1P6D&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F045152a2-2c4d-cb61-6842-e2ff104b4f08.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF6Cq_lcLs_DaoM,1.1K,952 Comments,207 Shares,156 Replies
Daily Mail,NEW: Two men are sentenced to death for gang-raping a French mother in front of her children when her car ran out of petrol in Pakistan,Pakistan sentences two men to death for gang-raping a French woman,https://www.facebook.com/DailyMail/?__cft__[0]=AZXTTQB0d7Euztv68k0eM-u7odawtP0HwDcKLgGKScyfw6rBULSUZY7qkyLtXkdv5zGYmsBTLjWJXG0GtMiVlKwM50tkxJJa8Ux9IJ0nZUgB6C4yFWSocgXnXoGED2aM1-SMeF3hTMvpXZI90FpnVAoQ&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFWuMpuyIZykgEc&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F13%2F40834694-0-image-a-2_1616507173729.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEXsUD55QkH4Erz,1.8K,886 Comments,113 Shares,93 Replies
Daily Mail,"Thrown to her death from sixth floor balcony by her landlord, doorman and neighbor",Egyptian doctor thrown to her death from balcony 'for inviting man to her flat',https://www.facebook.com/DailyMail/?__cft__[0]=AZXRlgLUnAkNE4ySrWfrt92ecVboIndYdk_CRlu7S3MGWjre5xhjYV87-7DpmobbTJD4cfr55M_qki7oTQ9yZ8t2v8kgQ3rwT36NfBR_PtDO7ooi77YO5jLrCRk5rt9n9y0mBSpzaXPVpJa47qW55AkD&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFjnp9zmThNlxEI&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F256b5c55-5b52-0333-fd38-9f767befc09e.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGde34Y37utL2Pg,3.5K,1.6K Comments,556 Shares,144 Replies
Daily Mail,She suffered 60 injuries including multiple fractures to her eye socket and nose,"Teacher, 47, 'beaten to death by cage fighter boyfriend over relationship with boy, 15'",https://www.facebook.com/DailyMail/?__cft__[0]=AZW54GDuGUJ7vkMkGkQ3E2YOZpeReSYEypGC3pt0kIr2RdqKdOUKfR9m-iSvokr6DmblTYC_uaSG5OKr8v984_5ak4DGZNdmMH95-1l1GAs2eV2oR6oafA4TsaMPytKDNNozwPJk2LOR-Br2OMwyNahM&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHFNsi35TRtCsKS&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F10%2F40636662-0-image-a-4_1616494071630.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFpkWhWNXOFRUci,310,346 Comments,52 Shares,2 Replies
Daily Mail posted a video to playlist Shocking videos.,This FedEx truck is speeding down a busy street with no one behind the wheel!!  via Newsflare,,https://www.facebook.com/DailyMail/?__cft__[0]=AZXdfqF9p6gLignsxLuEV0wOmaNqfRwIq2M8xocM2fd3Wo0YKC81KbTJPZeu4GYRsfpn_iA6y_gQOK6UkFXLk1L1IfQcOyeHajkhrDTXyJWTpYPDthBLmd-oGcTE55jShO7OxIsbwbkGHsPROO64Vm-8GRPywpzzyZ7dwmnF6W3PfQ&__tn__=kC%2CP-R,,251,34 Comments,72 Shares,View 16 more comments
Daily Mail,NEW: Prince Harry gets a proper job!,Prince Harry gets new job as Chief Impact Officer for mental-health company,https://www.facebook.com/DailyMail/?__cft__[0]=AZWtBpGAzDWcUyPKYAnGyAWkPBbsF7F1yC6nblEJC88mb8T3lkQ2SMQuOQhWwD75ESXctU-XJ1u7pHfSyQMerPpRpzenUjaTDfiAESu9KUthDuWzhsQUF9OqdNX9y6IWFrfE6_-juE3HBd610OKTq1pH&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGQFZS91uWlDEfB&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fa07a97ad-edb4-2d55-53a6-a573632b9809.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEGYEX6LHiF6Rk0,3K,1.8K Comments,87 Shares,91 Replies
Daily Mail,PICTURE EXCLUSIVE: Rebel is stunning!,Rebel Wilson shows off INCREDIBLE weight loss in form-fitting black ensemble,https://www.facebook.com/DailyMail/?__cft__[0]=AZW5bm3AuF4KvoFNJGD-jUdyocEPAdc5l9_b0WPWa-NCn98oIpT4M3_DcL7hiaxe6cJD3sZzLww4W1AscZFQVp3DgDS9Y8A4XmiTuIJRwfYw4j-ejcksXrgh9eP8c-o3NZ8EzBinSJPGMOhz9KB-f3QF&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFPRHZTIkZwfg7G&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F10%2F40825898-0-image-a-20_1616496106017.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF1gO3XN_XhPoP2,94,29 Comments,4 Shares,View 13 more comments
Daily Mail,Kate is cream of the crop!,"Kate wears elegant £3,000 coat for visit to Westminster Abbey vaccination centre",https://www.facebook.com/DailyMail/?__cft__[0]=AZXgy7-EAhQWLVR-QWVIaLbz1Cq9bvS7Hah4cHWnYNNa8kvM_D-w-LDkodXODkFoCsH0KAc__AZZRjr3BE2WfVfGCvWHq7mu236vaGONKpV7Kwl774x8iipG2oyOKc-fDaaoZQ-5PsFa5eHz5jWSbslA&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGlWIYipk7LTN7m&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F13%2F40832012-0-image-a-59_1616504586658.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGCRiGnMyWvUNTw,12K,1.9K Comments,109 Shares,125 Replies
Daily Mail,BREAKING: 'We look forward to a brighter future together',The Queen pays solemn tribute to Covid victims and says a 'brighter future' is ahead,https://www.facebook.com/DailyMail/?__cft__[0]=AZVa3ueqYBOEdMKk9aEmICP1JwfpeoYv_RcQy_tEnx5Uo9kbJt2KphWr89WaAOaggQNCIYmXdcfo8K-uft-pwOAnuuglPckaf-WGypvZnLVbJS0pVtXNCGOINd-qp0DaGl25Uk3BVV79YJ9JkEMUabgg&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHlwTqzb0xOxaUk&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F93d0e395-ccb5-c424-3e20-b2b2957dfba3.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQG4YZciZ9cVLC7N,1.5K,154 Comments,38 Shares,4 Replies
Daily Mail,Awful news just in.,Three air crew members killed in horror accident as nuclear bomber explodes,https://www.facebook.com/DailyMail/?__cft__[0]=AZWnDt0I5V440nK6iodPJX5pOZRBrx_qvWmI7toqirj_XuU14dw2gCS9C9MPjlwSQzcbi-1CAVCG4c-tI22qsoIcJxzRwL9o5drJWTISmRHqMWoZGN_SSJmc0zRX4KqsAK6_pdKAdw3bI-iR3AvanlJt&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFvuNfnPtK-3KnG&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F706c8b1f-a8ab-1112-bcfc-5bd55a002a8f.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFYfK7qhXOLdEeY,465,134 Comments,63 Shares,5 Replies
Daily Mail posted a video to playlist Space.,The Milky Way is so majestic!  via storyful,,https://www.facebook.com/DailyMail/?__cft__[0]=AZUtd3bixN8W3Qq-i26xg5PZaktP3LEJ7h9VL2bV5dOrUdS1TZc6SsjuLDN6d0Xk5OrFvcttRjh-z5_rpJZzQp0rDS537o8lrpoIIJZfsu8AmzANVM65837oduhDz5IVzUGBFtbbgjHLRWZET5NbPVcKxcNPR-_9MGP2huPF4Eo1cA&__tn__=kC%2CP-R,,782,90 Comments,275 Shares,2 Replies
Daily Mail,Critics fear it could be disastrous,Bill Gates wants to spray millions of tonnes of CHALK into the stratosphere,https://www.facebook.com/DailyMail/?__cft__[0]=AZW5_X77SmhRmZYjBLlyL10JB0CPreZSfToaZv234PbGJlbEW_z6aB1pfjM2OJnJV4Atqf4mUJuhtOm0BLxe_vfiIppM6wnWAle9K8UllRxdQ5BxgW2jePYEJkrENHwYTgNO7pEmBjCKH8iVPgYZiAfU&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGup92CqOzEBVGL&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F10%2F40825802-0-image-a-30_1616494730604.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF7-VgY9GrjJsmp,824,950 Comments,363 Shares,84 Replies
Daily Mail,The same spot where they married almost ten years ago!!!,William and Kate visit vaccination centre at Westminster Abbey,https://www.facebook.com/DailyMail/?__cft__[0]=AZXIldZA3-YgdRC3ISg0-tnFeJV9Ek2aOD3dNY6bHPHjxEW9LKWJlUwanzyT8kzjxrdxXrRZak2Q1UvGpMK0t0jnTcSyKOnx5Wd4MPlYb03nfEMFj19NLs28S41BoqxxEhPnTlQgb1hgZR85DxcN6dRv&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGyw9O4Rw_GSL3I&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F64bc8a20-1bb4-0c66-53bc-8b652edccc6e.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGht9PKY_hnCl0P,962,188 Comments,26 Shares,View more comments
Daily Mail,INCREDIBLE! It's huge!!!,Roman arena discovered in Turkey is 'just like Rome's Colosseum',https://www.facebook.com/DailyMail/?__cft__[0]=AZWfR1THSz0a0D0X4HFFWMDI8xqCnYDInz_8h6--KDSOLO02bMQcMEpEa8K3yZa4PvrPbhAZcTndAb4HtmICTXCD43zA0YivhvEB_6JXk8WUgIyfZX1bAkc1LN5nerWccctcX8azLF1BcIDvJG62y6VP&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHqmRlzc-Y6VlXU&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F10%2F40826034-0-image-a-31_1616495058099.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQH82SHq37Ekl0IZ,354,25 Comments,47 Shares,View 6 more comments
Daily Mail,Pippa has that new mum glow!,Pippa Middleton is BEAMING as she takes a walk after birth of second baby,https://www.facebook.com/DailyMail/?__cft__[0]=AZUEeHI-JyaabyfOl-wSjfefXF6OBKBYs6k2rEDjLu0fBKAGEi2qT6R-0so4EmuMVMScHOfqyiApjWCQb9I2QH0TLgr2bkZonakdUiihFv7an4Z797wr4UsHELtmBeRB6nPZQ59DWmcTrygRsUROzrey&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGGzFW5gRvvziF7&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F11%2F40827556-0-image-a-41_1616497572889.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHljYFcXugpjYVM,2.4K,114 Comments,13 Shares,1 Reply
Daily Mail,Kate has been a rock to William,Kate has 'been there' for Prince William after Harry and Meghan's Oprah interview,https://www.facebook.com/DailyMail/?__cft__[0]=AZU0CXnx2xQHUxY6bPBfEi25Tujt3zcJioNtuzPljJ8TkS1S7vS7ndI8Gvp3QI3k-U6dMuSvZOOOEBX0iSB8HAOlJWuqlvL0wq8aqdQ8N1PfQb_wydcK0DbnRcDS0xIV51wAV7uiwwX2qnxZZWwq_jpd&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQH0_zWpw1ci07IQ&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F11%2F40828140-0-image-a-35_1616498695867.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEJ9tePeG2k7okZ,542,396 Comments,12 Shares,1 Reply
Daily Mail was live.,BREAKING: Britain holds minute's silence to remember those who died in pandemic,,https://www.facebook.com/DailyMail/?__cft__[0]=AZUo6nHwnz-PfhsBoQvOanybjkrzF_dxtDx2H1hpPFHB_f43k35vDw-jG710KcvKdL9uyvtZZSVDkRxnBlHC_vm7N6lGh20VmO1Oer3aiWBQKzkz-tmIEwt1XMcN945zvk23pcIYhWn2UYp4KU49x4fvHt4uaVG_2gN3--KGYvIfDA&__tn__=kC%2CP-R,,2.5K,898 Comments,214 Shares,View more comments
Daily Mail,"Finally, the truth!!",Harry and Meghan admit they DIDN'T marry in secret before Royal wedding,https://www.facebook.com/DailyMail/?__cft__[0]=AZVN6sMWfYKVHbLSdZ9ewf47fRIpmiY1xPL3Kh_L5V3hoZYmcLdRqgUTNN4uyPYQliK3jfUvyM4ES7YqiatN5g_VY9x3TYnrY_4rZgc2UCAapON_1cRb2AH428J_d0d0a-zKfkGsnoRTbSXUVOchZ4ZY&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG2Oo88VNuAw8o3&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F585d6dc2-19d8-2a10-f34e-79557a3ef18c.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQENUJ0kR6XoQEP9,,,,124 Replies
Daily Mail,Horrific. The caretaker suffered bites to their arms and legs,Caretaker left 'seriously injured' after being mauled by PANDA at zoo,https://www.facebook.com/DailyMail/?__cft__[0]=AZW20WCuOW940Eq3TU5hP7J6Ixrx2BJjBkcoHTu2o2yynFnNEElrdjXAQNH2wavoyrPYVwSTwZVuSQxoSF8cBlGNjRBnNlHIGi7pmCenQ6-eKZx1_ENXAuyculoFQH-amT6ygUZ9whebIhR5W15tDO1s&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHYq4xPGatCRDGm&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F09%2F40824562-0-image-a-32_1616492875332.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQENvGQm1kb-qltt,89,43 Comments,7 Shares,View 19 more comments
Daily Mail posted a video to playlist Funny videos.,Some people just aren't meant for bowling...  via ViralHog,,https://www.facebook.com/DailyMail/?__cft__[0]=AZWPfeQIlOWybHmOMi5lNNH6qdkzWc3kf_tgfXC4LX5TTwhXJQMcC6gHgz-bNZRBYDpGXKsXGdSsK8W6WJtP5cafRSFyDr7OxgoP6iAp04Db0iwc_P_0IEiJRaFVJJbDOIy6OO9QUPcYgLPKFj5MCTJfZfR6i4ndzfyGJmPT0nNZsQ&__tn__=kC%2CP-R,,,,,View more comments
