PostID,Time,Ticks,TweetUrl,Content,UserHandle,UserName,RetweetNum,LikeNum,UserID,UserUrl,Location
1374031847546556422,Mon Mar 22 16:14:55 +0000 2021,1616429695,https://twitter.com/benshapiro/status/1374031847546556422,RT @jessesingal: I'm working on a response to this insane GLAAD thing and will post it when it's ready. They basically took claims about me…,benshapiro,Ben Shapiro,59,0,17995040,https://twitter.com/benshapiro,
1374031697436499971,Mon Mar 22 16:14:19 +0000 2021,1616429659,https://twitter.com/benshapiro/status/1374031697436499971,https://t.co/lcGIgI0qKW,benshapiro,Ben Shapiro,24,162,1969097227,https://twitter.com/benshapiro,
1374046290007502848,Mon Mar 22 17:12:18 +0000 2021,1616433138,https://twitter.com/benshapiro/status/1374046290007502848,"lmao
    
    “Why would you want more Snyder movies, we’re giving you a BLUE BEETLE property!”
    
    lololol
    
     https://t.co/9kvbgiyJcj https://t.co/bHpKVNPQmP",benshapiro,Ben Shapiro,108,456,70424767,https://twitter.com/benshapiro,"Dallas, TX"
1374032324090687492,Mon Mar 22 16:16:49 +0000 2021,1616429809,https://twitter.com/benshapiro/status/1374032324090687492,The border has been taken down just months into Biden’s presidency. Let that sink in.,benshapiro,Ben Shapiro,253,993,331816614,https://twitter.com/benshapiro,"Washington, DC"
1374068186304368648,Mon Mar 22 18:39:19 +0000 2021,1616438359,https://twitter.com/benshapiro/status/1374068186304368648,"Listen, then share ⁦@bdomenech⁩ conversation w/⁦@AbigailShrier⁩. A discussion not just on the transgender debate, but touches on women’s rights, girls’ safety, parental autonomy, and the simple fact that questioning narratives has become taboo. https://t.co/8Bt6GVgjE6",benshapiro,Ben Shapiro,20,84,23347312,https://twitter.com/benshapiro,"Minneapolis, USA"
1374069293462257670,Mon Mar 22 18:43:43 +0000 2021,1616438623,https://twitter.com/benshapiro/status/1374069293462257670,"RT @AbigailShrier: Here - at long last - is my interview with the great Dr. @jordanbpeterson.  Oh, boy did he grill me!
    
    It was a tremendou…",benshapiro,Ben Shapiro,145,0,17995040,https://twitter.com/benshapiro,
1374055048930414594,Mon Mar 22 17:47:07 +0000 2021,1616435227,https://twitter.com/benshapiro/status/1374055048930414594,when you’re half way through your morning shave and you find out someone you disagree with uses the same brand of razor. @harrys https://t.co/J6Kz38xr8l,benshapiro,Ben Shapiro,134,1753,4081106480,https://twitter.com/benshapiro,"Nashville, USA"
1374068814871138317,Mon Mar 22 18:41:49 +0000 2021,1616438509,https://twitter.com/benshapiro/status/1374068814871138317,RT @sullydish: 👇👇👇 https://t.co/k303jRt273,benshapiro,Ben Shapiro,63,0,17995040,https://twitter.com/benshapiro,
1374068730515312642,Mon Mar 22 18:41:28 +0000 2021,1616438488,https://twitter.com/benshapiro/status/1374068730515312642,"RT @classicallyabby: Stress LESS. Live MORE. And STOP Blaming Others For YOUR Unhappiness.
    
    WATCH THE FULL VIDEO HERE: https://t.co/4fWClIn…",benshapiro,Ben Shapiro,27,0,17995040,https://twitter.com/benshapiro,
1374032598893215749,Mon Mar 22 16:17:54 +0000 2021,1616429874,https://twitter.com/benshapiro/status/1374032598893215749,"Don't worry, guys, it's all just equity",benshapiro,Ben Shapiro,179,1218,17995040,https://twitter.com/benshapiro,
